              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     170.325     223.947     334.625      62.375
     176.768     223.301     334.750      62.375
     183.212     222.668     334.875      62.375
     189.658     222.048     335.000      62.375
     196.105     221.441     335.125      62.375
     202.552     220.846     335.250      62.375
     209.001     220.265     335.375      62.375
     215.451     219.696     335.500      62.375
     221.903     219.139     335.625      62.375
     228.355     218.596     335.750      62.375
     234.808     218.065     335.875      62.375
     241.263     217.547     336.000      62.375
     247.718     217.042     336.125      62.375
     254.175     216.550     336.250      62.375
     260.632     216.070     336.375      62.375
     267.090     215.603     336.500      62.375
     273.550     215.149     336.625      62.375
     280.010     214.707     336.750      62.375
     286.471     214.279     336.875      62.375
     292.933     213.863     337.000      62.375
     299.395     213.460     337.125      62.375
     305.859     213.070     337.250      62.375
     312.323     212.692     337.375      62.375
     318.788     212.327     337.500      62.375
     325.253     211.976     337.625      62.375
     331.720     211.636     337.750      62.375
     338.186     211.310     337.875      62.375
     344.654     210.996     338.000      62.375
     351.122     210.696     338.125      62.375
     357.591     210.408     338.250      62.375
     364.060     210.133     338.375      62.375
     370.530     209.870     338.500      62.375
     377.001     209.621     338.625      62.375
     383.471     209.384     338.750      62.375
     389.943     209.160     338.875      62.375
     396.414     208.948     339.000      62.375
     402.887     208.750     339.125      62.375
     409.359     208.564     339.250      62.375
     415.832     208.392     339.375      62.375
     422.305     208.232     339.500      62.375
     428.779     208.084     339.625      62.375
     435.252     207.950     339.750      62.375
     441.726     207.828     339.875      62.375
     448.201     207.719     340.000      62.375
     454.675     207.623     340.125      62.375
     461.150     207.540     340.250      62.375
     467.625     207.470     340.375      62.375
     474.100     207.412     340.500      62.375
     480.575     207.367     340.625      62.375
     487.050     207.335     340.750      62.375
     493.525     207.316     340.875      62.375
     500.000     207.310     341.000      62.375
     506.475     207.316     341.125      62.375
     512.950     207.335     341.250      62.375
     519.425     207.367     341.375      62.375
     525.900     207.412     341.500      62.375
     532.375     207.470     341.625      62.375
     538.850     207.540     341.750      62.375
     545.325     207.623     341.875      62.375
     551.799     207.719     342.000      62.375
     558.273     207.828     342.125      62.375
     564.748     207.950     342.250      62.375
     571.221     208.084     342.375      62.375
     577.695     208.232     342.500      62.375
     584.168     208.392     342.625      62.375
     590.641     208.564     342.750      62.375
     597.113     208.750     342.875      62.375
     603.586     208.948     343.000      62.375
     610.057     209.160     343.125      62.375
     616.529     209.384     343.250      62.375
     622.999     209.621     343.375      62.375
     629.470     209.870     343.500      62.375
     635.940     210.133     343.625      62.375
     642.409     210.408     343.750      62.375
     648.878     210.696     343.875      62.375
     655.346     210.996     344.000      62.375
     661.814     211.310     344.125      62.375
     668.280     211.636     344.250      62.375
     674.747     211.976     344.375      62.375
     681.212     212.327     344.500      62.375
     687.677     212.692     344.625      62.375
     694.141     213.070     344.750      62.375
     700.605     213.460     344.875      62.375
     707.067     213.863     345.000      62.375
     713.529     214.279     345.125      62.375
     719.990     214.707     345.250      62.375
     726.450     215.149     345.375      62.375
     732.910     215.603     345.500      62.375
     739.368     216.070     345.625      62.375
     745.825     216.550     345.750      62.375
     752.282     217.042     345.875      62.375
     758.737     217.547     346.000      62.375
     765.192     218.065     346.125      62.375
     771.645     218.596     346.250      62.375
     778.097     219.139     346.375      62.375
     784.549     219.696     346.500      62.375
     790.999     220.265     346.625      62.375
     797.448     220.846     346.750      62.375
     803.895     221.441     346.875      62.375
